date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-03-06 00:00:00+00:00,2026,3,6,port137,Beira,Mozambique,MOZ,1,1,0,0,1,2,3,8972,0,0,0,20838,8972,29811,0,41056,0,0,594,41056,41650
2026-03-06 00:00:00+00:00,2026,3,6,port702,Maputo,Mozambique,MOZ,0,1,1,0,1,2,3,0,0,1107,0,13999,1107,15107,0,8583,0,0,571,8583,9154
2026-03-06 00:00:00+00:00,2026,3,6,port784,Nacala,Mozambique,MOZ,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,76310,0,0,0,76310,76310
2026-03-06 00:00:00+00:00,2026,3,6,port896,Pemba,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,55,0,55,0,0,0,0,6946,0,6946
2026-03-06 00:00:00+00:00,2026,3,6,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-05 00:00:00+00:00,2026,3,5,port137,Beira,Mozambique,MOZ,0,1,0,0,0,1,1,0,13567,0,0,0,13567,13567,0,11362,0,0,0,11362,11362
2026-03-05 00:00:00+00:00,2026,3,5,port702,Maputo,Mozambique,MOZ,0,1,0,0,0,1,1,0,58738,0,0,0,58738,58738,0,0,0,0,0,0,0
2026-03-05 00:00:00+00:00,2026,3,5,port784,Nacala,Mozambique,MOZ,1,0,1,0,1,2,3,1143,0,1541,0,0,2684,2684,0,0,1773,0,0,1773,1773
2026-03-05 00:00:00+00:00,2026,3,5,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-05 00:00:00+00:00,2026,3,5,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-04 00:00:00+00:00,2026,3,4,port137,Beira,Mozambique,MOZ,0,0,1,0,1,1,2,0,0,0,0,38412,0,38412,0,0,3959,0,0,3959,3959
2026-03-04 00:00:00+00:00,2026,3,4,port702,Maputo,Mozambique,MOZ,1,1,0,0,0,2,2,3283,0,0,0,0,3283,3283,0,103705,0,0,0,103705,103705
2026-03-04 00:00:00+00:00,2026,3,4,port784,Nacala,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-04 00:00:00+00:00,2026,3,4,port896,Pemba,Mozambique,MOZ,0,0,2,0,0,2,2,0,0,1233,0,0,1233,1233,0,0,1021,0,0,1021,1021
2026-03-04 00:00:00+00:00,2026,3,4,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,74867,0,74867
2026-03-03 00:00:00+00:00,2026,3,3,port137,Beira,Mozambique,MOZ,2,1,0,0,0,3,3,9596,0,0,0,0,9596,9596,1961,39207,0,0,0,41169,41169
2026-03-03 00:00:00+00:00,2026,3,3,port702,Maputo,Mozambique,MOZ,0,1,0,0,0,1,1,0,4153,0,0,0,4153,4153,0,37458,0,0,0,37458,37458
2026-03-03 00:00:00+00:00,2026,3,3,port784,Nacala,Mozambique,MOZ,0,2,0,0,1,2,3,0,10201,0,0,3060,10201,13262,0,99184,0,0,2493,99184,101677
2026-03-03 00:00:00+00:00,2026,3,3,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-03 00:00:00+00:00,2026,3,3,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-02 00:00:00+00:00,2026,3,2,port137,Beira,Mozambique,MOZ,0,1,0,0,0,1,1,0,10396,0,0,0,10396,10396,0,14009,0,0,0,14009,14009
2026-03-02 00:00:00+00:00,2026,3,2,port702,Maputo,Mozambique,MOZ,0,2,0,0,0,2,2,0,6879,0,0,0,6879,6879,0,37458,0,0,0,37458,37458
2026-03-02 00:00:00+00:00,2026,3,2,port784,Nacala,Mozambique,MOZ,1,0,1,0,0,2,2,0,0,0,0,0,0,0,5458,0,1272,0,0,6731,6731
2026-03-02 00:00:00+00:00,2026,3,2,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-02 00:00:00+00:00,2026,3,2,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-03-01 00:00:00+00:00,2026,3,1,port137,Beira,Mozambique,MOZ,1,0,0,0,1,1,2,0,0,0,0,20838,0,20838,5072,0,0,0,594,5072,5666
2026-03-01 00:00:00+00:00,2026,3,1,port702,Maputo,Mozambique,MOZ,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,1735,466,0,0,2202,2202
